PctUnemployed,PctImmigRec5,TotalPctDiv,PopDens,PctLess9thGrade,medIncome,levelofcrime
3.46,2.4,6.95,1997.9,9.52,43888,Low
3.33,50.59,12.31,2168.6,9.92,31270,High
4.11,11.61,7.82,4243.8,4.25,34183,Low
4.71,16.65,7.93,6124.7,12.35,39905,Low
7.16,9.52,9.47,456.3,4.26,39886,High
5.64,49.02,9.49,2056.4,3.6,26826,Low
4.91,0.96,7.38,955.7,8.52,37082,Low
8.41,27.35,8.81,9728.3,26.03,29770,High
6.19,42.52,14.49,2464.2,3.04,23579,Low
4.8,20.12,10.06,3896.4,4.96,41670,High
4.61,34.58,18.04,3993.6,7.27,27708,High
11.23,13.33,14.85,2994.8,16.46,19343,Low
8,15.08,9.99,1608.4,19.87,21433,High
7.74,2.26,13.3,748.6,8.47,29116,High
5.23,17.45,6.7,797.5,3.51,50679,Low
8.8,22.59,15.18,8836.4,5.3,22709,High
13.32,15.36,9.11,1599.8,35.19,19017,Low
6.5,33.06,10.29,2775.1,3.54,26875,Low
6.34,24.26,14.29,3435.7,9.75,29683,High
2.44,15.29,6.32,559.7,8.77,41338,Low
5.41,14.91,5.82,516.9,2.96,60566,Low
9.34,31.5,18.43,3797.3,5.79,27893,High
4.56,22.34,13.03,1013.5,10.79,28860,Low
6.38,18.57,17.24,2259.7,5.87,28415,High
3.79,26.08,13.57,3722.8,2.73,33951,Low
6.61,25.35,12.2,2176.8,8.48,25300,High
2.83,25,8.39,754.6,7.82,39261,Low
5.96,0,13.2,2790.9,9.51,24868,Low
3.61,13.88,8.65,3428,7.19,48864,Low
6.76,28.24,13.63,1730.1,8.61,24915,High
4.06,9.55,9.26,4154.3,8.8,30565,Low
9.69,31.58,14,2746,12.32,28838,High
3.53,8.05,7.81,2142.8,4.44,46756,Low
4.13,24.65,10.84,987.9,3.3,38017,Low
2.95,11.14,5.72,1349.9,1.19,69904,Low
6.21,35.18,11.61,7697.5,11.29,39882,High
2.64,17.71,6.03,967.1,4.8,63533,Low
9.65,30.19,9.28,9119.5,37.18,32128,High
3.49,16.99,5.65,2013.5,2.53,51762,Low
8.42,5.08,13.76,1922.4,15.24,22085,High
11.58,19.85,12.58,2733.9,9.09,21040,High
4.05,16.59,6.24,907.4,2.98,61070,Low
10.28,27.23,13.36,3873.4,17.72,26876,High
4.35,12.46,10.87,269.2,4.23,37245,Low
2.28,13.45,10.17,3253.5,9.96,30907,Low
3.04,15.6,10.75,1181.8,6.65,38619,High
6.89,11.55,12.43,788.7,5.4,22517,High
23.83,24.19,8.26,2572.6,42.9,21054,High
6.03,17.49,10.3,544.4,14.75,25823,High
3.79,6.18,8.1,658.1,6.1,39995,Low
4.64,4.27,13.32,2436.6,8.84,26728,Low
8.55,13.15,16.77,2757.7,6.78,21812,High
6.23,36.61,13.12,2942.1,9.94,32895,High
3.72,11.5,13.3,2382.7,2.75,35862,High
5.14,15.19,11.26,2451.9,4.22,34796,High
2.78,25.12,10.48,8505.7,3.24,34417,Low
5.19,27.73,11.24,1366.9,10.92,32014,High
2.9,15.66,10.98,2067.4,4.14,32834,Low
5.86,13.18,10.18,571.3,9.16,24234,Low
8.32,6.03,13.02,1963.1,13.48,19110,High
4.37,29.24,7.39,2651.1,4.7,58947,Low
3.28,34.89,8.71,1593.2,2.99,46007,Low
9.88,27.44,11.91,9784.3,27.22,29015,High
13.48,23.5,10.83,2592.4,10.55,18370,High
7.7,17.81,9.52,2544,25.43,21120,High
3.88,10.89,10.44,1176.9,5.42,38410,Low
9.36,9.38,11.66,875.4,16.03,28035,High
3.3,6.59,8.8,1482.1,4.84,42658,Low
7.38,25.88,13.01,986.5,16.63,21105,Low
7.34,33.67,11.62,2686,7.75,25026,Low
4.23,5.41,8.2,257.5,3.9,46426,Low
3.66,28.87,12.51,2271.2,3.32,46374,Low
7.28,26.31,10.7,4539,8.17,32645,Low
4.78,15.77,14.97,2992.1,3.03,34054,High
11.02,26.03,16.93,9728.3,30.89,16925,High
4.36,6.22,3.64,842.5,5.17,58028,Low
5.3,35.21,8.27,1022.4,3.47,35545,High
6.03,13.1,13.03,1123.1,14.65,23153,High
7.84,13.82,12.21,2387,15.61,25452,High
3.85,7.98,10.59,3142.9,5.17,33253,Low
6.87,21.59,12.89,5750.2,9.82,24887,High
1.9,28.03,10.94,432.5,2.52,35550,Low
3.05,22.94,11.61,1322,5.66,41129,High
6.32,21.28,14.37,2809,5.9,27555,High
2.57,15.82,11.7,843.4,2.41,44688,Low
6.78,24.2,8.98,1676.4,10.52,38180,Low
9.44,14.94,10.29,1816.1,4.66,18551,High
4.49,24.84,9.45,2766.7,9.5,46988,High
6.91,45.89,12.78,474.8,15.26,25369,High
4.43,17.27,10.83,1009.2,10.54,37644,Low
1.32,28.27,6.28,891.7,0.57,71996,Low
3.11,23.76,8.44,1958.2,5.33,50475,Low
2.33,26.75,7.15,2942.9,1.59,79797,Low
5.79,7.85,14.08,3988.8,8.91,21397,High
7.32,10.69,11.89,311.1,11.92,25532,Low
7.63,21.25,18.69,3167.2,7.24,21552,High
8.65,40.08,12.79,7442.1,10.75,38463,High
4.13,5.37,11.79,2031.9,8.08,25053,High
4.36,10.51,7.83,347.3,1.5,43500,High
7.97,24.78,13.11,4972.5,11.19,26336,High
4.6,27.54,10.98,7483.2,6.25,38789,High
3.52,15.2,8.88,905.6,4.65,40633,Low
3.85,8.7,6,518.8,3.85,67833,Low
7.83,46.26,2.9,509.3,0.89,42477,Low
4.41,2.85,5.92,995,4.96,41372,Low
3.79,9.99,7.85,3599.6,8.1,47643,Low
4.62,6.37,9.7,7221.1,6.93,27698,Low
3.34,23.09,9.01,1505.1,2.96,51984,Low
5.3,22.95,10.57,2617.6,7.87,50471,High
4.83,15.91,12.8,2517.5,6.53,27366,Low
3.96,31.01,13.13,5167.9,4.68,46403,Low
7.05,7.12,14.96,1406.2,10.43,21766,High
3.98,24.4,7.91,666.1,4.63,56468,Low
4.4,19.07,13.38,681,2.69,39037,Low
3.62,17.95,5.42,1760.6,6.68,54935,Low
6.24,19.26,11.95,1311.3,9.41,31544,High
2.43,16.69,8.77,2043.5,5.67,51679,Low
3.1,43.24,7,1277.9,3.39,46875,Low
13.78,10.44,8.78,2007.4,34.33,17394,Low
4.63,30.92,10.16,3745.4,2.66,33524,Low
5.83,18.31,6.59,1160.5,3.15,23415,Low
5.38,4.39,13.73,371.7,14.27,25790,Low
3.63,15.17,16.22,5596.2,3.76,33385,High
10.05,24.18,6.76,1591.5,20.25,14816,High
5.24,20.04,9.08,389.2,6.09,38108,High
4.61,13.78,7.09,347.3,3.45,60830,Low
7.35,25,10.88,562.6,11.83,24244,High
7.58,4.76,13.15,1617.7,11.66,28642,High
5.31,25.49,13.42,5470.8,3.62,36097,High
4.92,17.45,17.29,1622,5.3,30007,High
3.72,18.37,12.61,1246.5,5.28,36006,Low
7.94,26.61,16.49,3210,7.18,21932,High
5.26,22.96,10.14,1065,12.93,25953,Low
5.14,12.9,8.13,1008.2,5.13,53761,Low
5.68,7.07,11.86,996.4,10.58,30005,High
5.41,22.65,15.11,1639.9,13.04,19894,High
5.51,26.03,12.02,938.2,6.44,32295,High
7.22,7.84,11.6,1059.3,8.29,23578,High
6.93,51.61,8.25,1886,13.01,16961,Low
6.39,26.47,13.75,2006.1,6.33,25893,High
4.63,41.29,8.62,1780.8,2.4,36901,Low
10.99,29.01,10.25,5071.6,30.14,27980,High
5.06,10.44,9.53,2855.3,10.45,26826,High
2.69,28.84,5.78,2789.5,3.5,68742,Low
4.72,13.37,9.49,722.9,7.21,47853,High
14.82,0,14.12,1456,17.76,13863,High
4.38,12.41,11.48,2064,3.65,35856,Low
6.73,18.75,13.53,2032,3.73,28539,High
11.03,6.44,10.97,9947,10.45,31769,High
5.98,53.6,3.81,1719.2,2.45,14481,Low
5.03,7.5,4.61,1104.7,3.11,58559,Low
5.41,24.3,7.68,1316.1,2.5,24553,Low
7.4,23.53,9.78,1748.7,12.89,26111,Low
4.21,9.54,6.89,1700.3,9.54,25927,Low
5.01,32.66,7.63,2409,9.4,27027,Low
5.7,15.16,8.19,2735.6,4.27,42679,Low
10.04,19.08,12.08,4562.1,12.3,30876,High
8.27,11.88,13.22,1841.2,14.99,25773,High
4.4,3.18,8.64,528.4,7.38,44167,Low
3.86,17.25,12.51,3386.4,4.55,40926,High
7.34,4.9,9.05,693,8.65,34844,Low
4.64,36.76,11.68,2164.1,3.36,32018,Low
4.85,37.16,8.25,3726.5,10.87,33410,Low
6.59,42.72,10.29,2347.4,5.08,21077,High
3.91,18.42,10.27,2959.4,3.84,41832,High
8.45,28.33,9.66,10147.8,27.25,32684,High
5.01,24.33,15.89,2457,8.56,25291,High
6.91,27.88,12.41,2814.4,8.84,34801,High
5.21,17.9,9.07,1803.3,9.51,39902,Low
5.5,10.82,11.38,489.9,7.74,35460,Low
3.97,11.26,8.07,3962.3,6.17,44970,Low
9.32,4.37,12.9,2859,11.46,24123,Low
8.76,9.71,14.12,1749.7,11.21,22591,High
8.59,20.16,13.27,36199.2,31.16,26361,High
7.33,19.76,13.7,1799.7,8.6,24354,High
5.05,17.83,7.63,6408.4,14.86,38248,Low
4.77,22.07,8.48,327.8,6.74,39690,Low
3.47,35.15,11.6,1122.4,8.12,29978,Low
5.91,18.68,14.5,2020,6.56,27022,Low
3,27.5,10.68,2213.7,7.94,27123,High
9.06,5,14.23,1186.2,21.89,20066,High
4.23,15.5,10.87,430.6,7.95,35737,High
5.27,22.1,13.51,1559.7,12.9,25035,High
7.64,12.09,12.23,1557,7.74,24579,High
2.38,8.5,11.23,1187.3,5.45,48125,Low
3.28,16.93,7.01,1626,4.64,23815,High
5.98,10.86,10.09,380.7,9,32655,Low
4.43,2.24,3.77,2394.1,7.3,42240,Low
7.34,17.14,13.72,1876.5,9.19,23584,High
3.62,9.67,4.98,578.6,1.3,95134,Low
4.32,36.9,11.94,1852,6.45,28975,Low
6.23,5.01,8.79,270.3,7.71,31689,Low
2.84,24.71,11.03,1858,5.45,33502,High
12.38,9.46,13.49,1422.1,15.56,16769,High
5.44,6.06,6.57,873.9,2.8,52707,Low
5.72,32.66,10.69,7508.5,10.13,41364,High
5.61,14.53,11.04,1436.2,19.94,20396,High
3.28,13.78,11.95,4064.5,2.28,40515,Low
11.56,8.9,11.43,2634.1,12.58,17631,High
6.17,23.01,12.85,1951.1,16.43,24906,High
5.53,19.03,9.3,3379.5,11.44,41958,High
9.22,8.88,10.92,2575.8,10.81,23394,Low
7.33,16.71,14.52,3026.2,12.62,24601,High
4.75,5.92,7.36,669.1,15.68,36247,Low
7.32,13.06,11.77,7115.7,11.11,20841,High
2.2,14.16,12.19,793,7.44,35483,High
7,22.46,13.32,1338,8.69,26311,High
3.32,18.03,6.83,919.5,3.01,64403,Low
4.93,20.1,15.02,5541.4,3.64,31171,High
6.73,25.84,10.97,6964.9,20.28,31441,High
2.54,5.86,5.74,880.1,3.28,49394,Low
5.68,42.62,8.25,1397.8,12.71,16848,Low
4.95,16.91,7.96,1124.1,3.94,44248,High
7.85,2.18,6.77,427.4,19.2,35138,Low
2.77,15.72,6.62,779.2,1.83,91951,Low
7.05,0,7.79,1211.2,3.87,33784,Low
5.58,22.84,12.46,1477.2,18.61,22894,High
3.75,31.46,13.28,4902.6,10.23,34827,High
10.81,24.21,12.12,5637.3,23.31,31271,High
3.57,23.39,9.1,801,2.53,40221,High
5.45,42.21,8.11,11613.9,10.5,36019,Low
3.39,35.91,10.93,1141.9,1.42,46915,Low
6.55,20.29,12.51,3488.3,6.8,36605,High
8.12,13.27,10.07,1777.9,22.7,21049,High
6.94,27.97,13.73,1057.6,5.84,38388,High
10.59,27.61,16.93,795.8,13.8,20427,High
9.34,14.58,15.48,2614.8,7.68,21557,Low
13.89,18.58,10.11,2144.6,40.75,16553,High
5,5.16,6.19,944.5,3.28,53492,Low
4.29,7.57,4.51,639.9,3.07,36132,Low
7.12,24.38,14.41,2993.9,11.05,22936,High
8.08,33.87,13,1836.7,9.69,23661,High
5.12,24.82,13.93,5210.5,8.38,35959,High
7.99,7.41,14.11,2376.3,8.71,23062,High
11.14,29.12,17.01,4722.3,18.11,17344,High
8.9,23.04,16.52,12711.2,16.88,15312,High
5.19,26.33,12.23,4053.1,5.55,41965,High
7.86,4.22,10.58,2265.9,9.78,23999,Low
11.45,26.11,14.75,1943.4,10.01,22079,High
6.71,55.73,9.02,1691.1,11.83,18784,Low
8.2,19.34,10.6,14029.2,15.25,34716,High
6.03,25.46,10.67,2486.9,6.63,40505,Low
4.52,37.43,12.39,2220.1,7.63,29184,High
5.82,9.52,12.45,1074.2,31.9,16810,High
6.87,5.91,13.39,2250.7,7.69,28428,Low
6.88,54.64,4.14,1779.3,3.4,18592,Low
5.58,21.58,14.63,1952.4,6.95,29083,High
9.13,14.67,11.83,3421.4,12.7,20423,Low
6.08,21.52,12.74,4500.6,9.55,32012,High
4.13,9.56,9.51,1983.6,5.58,36562,High
4.14,16.67,7.16,687.9,3.02,60054,Low
9.95,29.19,12.88,938.5,8.42,28698,High
3.75,19.89,9.84,2321.6,4.83,31602,Low
11.82,31.4,17.13,11323.1,11.2,20754,High
6.19,10.11,9.29,379.1,4.06,34159,High
2.09,21.53,6.63,581.6,2.96,66602,Low
15.88,17.81,13.04,687.6,13.53,21201,High
4.73,20.74,7.79,1952,2.73,49229,Low
6.83,9.61,8.8,1368.5,17.07,23497,Low
6.58,14.58,11.04,799.8,11.4,22902,Low
14,16.64,16.49,6336.3,12.53,17822,High
9.28,18.53,14.02,2651.9,12.19,20501,High
4.43,29.18,12.87,4937.4,6.55,44707,High
5.91,63.58,8.24,2212.3,7.35,24535,Low
8.52,39.17,9.07,10468.4,33.07,35162,High
3.19,7.08,10.42,546.4,5.19,28826,Low
3.34,5.84,6.76,1920.5,7.32,34544,Low
4.59,16.99,5.14,642.6,2.02,61692,Low
4.34,28.78,10.13,990,4.15,44270,High
5.72,4.73,12.22,957.5,11.11,23810,Low
4.01,10.25,10.69,5385.8,7.3,29622,Low
4.2,9.51,15.1,3005.6,5.14,31231,High
5.06,0,10.69,1120.4,13.94,24353,High
4.86,15.36,9.75,3415,6.13,31540,High
5.99,26.02,13.25,2738.2,6.74,31665,High
4.21,31.44,14.36,1345.1,11.46,27212,High
7.65,31.14,13.63,1645.8,9.05,24986,High
9.13,28.06,14.45,904.6,8.72,28289,High
4.59,35.51,10.34,1809.9,4.17,37900,Low
3.85,22.63,11.77,2281.5,4.14,45787,Low
9.11,26.55,12.54,2253.3,18.79,24686,High
3.86,20.06,10.69,1527.9,3.06,36271,Low
5.57,15.96,13.87,2528.7,6.65,29722,Low
4.33,34.22,12,2451.4,5.48,35374,High
6.64,30.29,14.74,2260.6,8.79,29291,High
4.6,10,15.19,1524.4,19.3,21754,High
3.73,10.19,8.3,525.3,10.27,41325,Low
2.68,18.47,5.74,271.6,4.52,62548,Low
5.8,9.62,15.09,2580.4,4.84,28873,Low
2.52,18.39,4.2,1655.3,1.39,123625,Low
12.78,29.62,8.99,17742.1,46.43,23595,High
6.6,29.85,13.67,859.6,17.27,26498,High
5.73,13.98,6.99,6673.6,7.21,44600,Low
6.84,32.26,11.56,1272.9,13.12,18107,High
6.21,11.39,13.51,540.6,5.26,32733,Low
4.5,20.45,10.77,3220.6,4.42,36935,High
9.92,34.54,14.25,3538.1,14.07,22189,High
7.84,7.59,14.53,2201.1,10.3,25735,Low
3.55,10.16,6.99,2514.4,6.3,48647,Low
4.32,38.5,12.46,3154.8,6.66,27023,Low
3.16,11.94,6.68,2760,3.83,54432,Low
8.8,11.08,10.31,1031.9,18.52,32315,High
4.35,28.65,5.85,3633.1,2.42,31262,Low
2.81,49.08,8.23,5766.6,0.64,53614,Low
4.48,0,13.18,914.1,10.08,23296,High
5.95,27.42,11.22,5295.7,7.62,30469,High
6.12,21.22,12.74,444.3,6.71,39572,High
4.78,9.9,6.53,950.2,3.21,51242,Low
5.77,34.22,15.55,4024.1,7.97,26803,High
7.67,3.51,8.08,1449.3,4.96,37775,Low
8.62,16.74,14.3,950.4,4.33,32033,High
8.72,0.9,8.64,184.9,17.3,25040,Low
3.7,11.44,10.89,1828,5.9,40290,High
6.22,22.36,17.43,1986.2,11.64,22102,High
4.19,17.4,8.6,1754,8.52,33214,Low
3.37,10.96,9.15,4254.9,1.24,53333,Low
6.61,18.55,11.6,605.7,8.47,22746,High
3.51,23.25,10.59,2638.4,3.76,52970,High
9.2,18.28,12.56,1520.5,5.78,24200,High
2.03,10.42,7.1,2118.1,4.81,47026,Low
5.43,11.47,11.67,451.4,5.3,38792,Low
5.66,24.08,10.48,904.7,6.88,31507,Low
8.23,37.55,8.7,2418,8.71,23986,Low
2.43,28.13,8.47,729,8.65,37058,Low
3.39,13.77,5.33,879.3,4.4,59633,Low
2.21,22.17,9.07,2113.7,0.78,42686,Low
5.76,14.02,11.34,3312.8,7.57,37911,High
6.58,35.96,12.44,1558,13.8,23053,Low
2,19.05,7.12,2708.6,5.07,52780,Low
8.14,8.21,11.91,2759.2,7.03,21339,High
3.88,32.72,10.47,2556.7,1.89,50240,Low
7.2,45.61,17.19,2977,7.54,24402,High
3.94,29.6,10.31,4741.8,1.69,51128,High
7.72,23.46,11.06,1622,10.56,22098,Low
13.67,24.71,9.28,902.8,32.9,18404,High
5.41,12.34,6.87,2196.4,5.43,45687,Low
4.88,27.54,14.32,5940,5.17,29353,High
5.59,33.85,10.96,1431.3,8.56,25045,High
7.25,14.25,7.89,621.6,3.42,42614,Low
5.13,10.34,7.69,456.7,2.32,52882,Low
7.38,20.64,14.4,2632.4,12.51,28729,High
4.55,11.08,7.26,1377.3,4.27,48203,Low
4.53,0,8.36,2816.9,6.7,31613,Low
3.54,9.31,7.5,467.9,1.19,53693,High
7.2,7.43,9.63,2364.3,11.01,35808,Low
3.13,14.7,10.72,3157.2,4.34,37302,Low
11.22,12.5,12.48,1170.9,13.62,19413,High
6.31,21.21,12.85,3961.9,12.9,28727,High
2.24,13.93,9.08,1492.3,1.27,64806,Low
9.18,22.22,13.67,1500.7,15.97,17206,High
6.7,68.05,7.7,1384.9,8.08,16749,High
6.12,7.85,5.69,993.9,4.44,52189,High
2.65,39.07,12.76,2341.7,5.78,32994,Low
3.42,16.84,11.3,2015.2,4.09,50268,High
5.63,60.13,6.03,2326.1,9.03,17829,Low
7.5,43.35,6.94,1949.6,13.55,17161,Low
11.23,0,12.09,1783.3,21.83,17811,High
5.98,24.16,12.75,3786.4,6.1,32534,Low
3.27,13.36,7.22,448,2.75,56713,Low
9.28,13.51,12.84,1672.9,24.08,15508,High
6.9,51.99,13.47,1170.8,13.33,21063,High
4.13,29.74,13.7,1177.7,3.97,37315,High
3.76,8.91,11.62,4062.2,9.46,31848,Low
3.58,42.43,7.35,777.1,3.31,62288,Low
4.37,15.19,8.44,2933.9,3.93,56098,Low
2.25,18.74,4.23,2265.3,4.54,75905,Low
7.85,0,8.23,262,6.35,33961,Low
4.72,18.94,7.68,6031.5,4.46,56598,Low
12.69,27.06,10.12,2043.6,32.85,18956,High
4.09,43.61,11.96,1879.8,7.93,33125,Low
4.9,20.32,13.28,4428.7,9.27,33554,High
6.93,55.31,10.68,1593.9,11.4,19568,High
2.92,22.63,9.9,718.9,2.45,42911,Low
4.66,4.99,8.59,285.6,18.92,34450,Low
4.49,7.01,7.13,325.4,5.01,52734,Low
9.93,10.85,10.52,2884.7,33.08,22452,High
4.51,13.94,12.26,352.1,6.33,37594,High
8.17,26.81,12.2,916.8,12.15,27126,Low
7.5,27.63,14.6,13345.2,13.76,34552,High
5.61,14.59,12.8,2240.5,6.17,32849,Low
5.21,28.94,12.28,876.4,11.42,25208,Low
7.18,26.53,11.09,813.8,11.76,23393,Low
5.45,20.48,10.93,4812.3,8.49,35723,Low
5.88,13.33,9.2,1824.8,12.58,22407,Low
4.13,21.36,8.98,4109.8,12.84,37664,Low
9.99,35.12,13.34,3365.4,17.12,24727,High
7.9,45.09,13.77,1682.8,12.51,20321,Low
5.18,9.03,11.23,1195.2,7.82,27182,Low
12.12,8.09,12.48,2142.2,24.37,19899,High
9.27,39.5,17.31,1331,13.93,23287,High
